,A1 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,Ion NumberofProtons,A1 NumberofNeutrons,X4 NumberofNeutrons,Ion NumberofNeutrons,A1 Number of Shells,X3 Number of Shells,A1 Specific Heat,A2 Specific Heat,X3 Specific Heat,X4 Specific Heat,Ion Specific Heat,A2 Density,X2 Density,Ion Density,A1 AtomicRadius,X4 AtomicRadius,Ion AtomicRadius,A1 Firstlonization,A2 Firstlonization,X3 Firstlonization,X4 Firstlonization,Ion Firstlonization,A2  AtomicMass,B  AtomicMass,X4 AtomicMass,Ion AtomicMass,A1 Melting Point,A2 Melting Point,X1 Melting Point,X3 Melting Point,Ion Melting Point,Without ion Final Energy(ev),With ion Final Energy(ev),Ion Energy(ev),8,16,52,Adsorption energy(ev)
480,3,9,9,3,4,10,4,2,2,3.582,1.228,0.824,0.824,3.582,0.971,0.0017,0.534,2.1,0.57,2.1,5.3917,5.1391,17.4228,17.4228,5.3917,22.99,72.64,18.998,6.941,453.85,371.15,53.63,53.63,453.85,-6691.40951,-6897.086259,-200.0479,0.571428571,0.0,0.0,-5.628848848
481,3,9,9,30,4,10,35,2,2,3.582,1.228,0.824,0.824,0.388,0.971,0.0017,7.13,2.1,0.57,1.5,5.3917,5.1391,17.4228,17.4228,9.3942,22.99,72.64,18.998,65.38,453.85,371.15,53.63,53.63,692.88,-6691.40951,-8726.53262,-2035.5843,0.571428571,0.0,0.0,0.46119047
482,3,9,9,19,4,10,20,2,2,3.582,1.228,0.824,0.824,0.757,0.971,0.0017,0.862,2.1,0.57,2.8,5.3917,5.1391,17.4228,17.4228,4.3407,22.99,72.64,18.998,39.098,453.85,371.15,53.63,53.63,336.5,-6691.40951,-7487.551505,-790.3531,0.571428571,0.0,0.0,-5.788894863
483,3,9,9,11,4,10,12,2,2,3.582,1.228,0.824,0.824,1.228,0.971,0.0017,0.971,2.1,0.57,2.2,5.3917,5.1391,17.4228,17.4228,5.1391,22.99,72.64,18.998,22.99,453.85,371.15,53.63,53.63,371.15,-6691.40951,-8000.361562,-1304.181,0.571428571,0.0,0.0,-4.771051435
484,3,9,9,13,4,10,14,2,2,3.582,1.228,0.824,0.824,0.897,0.971,0.0017,2.7,2.1,0.57,1.8,5.3917,5.1391,17.4228,17.4228,5.9858,22.99,72.64,18.998,26.982,453.85,371.15,53.63,53.63,933.4,-6691.40951,-6795.486536,-107.1302,0.571428571,0.0,0.0,3.053174502
485,3,9,9,20,4,10,20,2,2,3.582,1.228,0.824,0.824,0.647,0.971,0.0017,1.54,2.1,0.57,2.2,5.3917,5.1391,17.4228,17.4228,6.1132,22.99,72.64,18.998,40.078,453.85,371.15,53.63,53.63,1112.15,-6691.40951,-7698.099445,-1002.3398,0.571428571,0.0,0.0,-4.350135228
486,3,9,9,12,4,10,12,2,2,3.582,1.228,0.824,0.824,1.023,0.971,0.0017,1.74,2.1,0.57,1.7,5.3917,5.1391,17.4228,17.4228,7.6462,22.99,72.64,18.998,24.305,453.85,371.15,53.63,53.63,923.15,-6691.40951,-8382.657239,-1688.2915,0.571428571,0.0,0.0,-2.956228987
487,3,9,9,9,4,10,10,2,2,3.582,1.228,0.824,0.824,0.824,0.971,0.0017,0.0017,2.1,0.57,0.57,5.3917,5.1391,17.4228,17.4228,17.4228,22.99,72.64,18.998,18.998,453.85,371.15,53.63,53.63,53.63,-6691.40951,-7358.858349,-656.7593,0.571428571,0.0,0.0,-10.68953885
488,11,18,18,3,12,18,4,3,3,1.228,0.757,0.479,0.479,3.582,0.862,0.00321,0.534,2.2,0.97,2.1,5.1391,4.3407,12.9676,12.9676,5.3917,39.098,72.64,35.453,6.941,371.15,336.5,172.31,172.31,453.85,-6331.743092,-6534.828941,-200.0479,0.0,0.571428571,0.0,-3.037949263
489,11,18,18,30,12,18,35,3,3,1.228,0.757,0.479,0.479,0.388,0.862,0.00321,7.13,2.2,0.97,1.5,5.1391,4.3407,12.9676,12.9676,9.3942,39.098,72.64,35.453,65.38,371.15,336.5,172.31,172.31,692.88,-6331.743092,-8364.216963,-2035.5843,0.0,0.571428571,0.0,3.110428896
490,11,18,18,19,12,18,20,3,3,1.228,0.757,0.479,0.479,0.757,0.862,0.00321,0.862,2.2,0.97,2.8,5.1391,4.3407,12.9676,12.9676,4.3407,39.098,72.64,35.453,39.098,371.15,336.5,172.31,172.31,336.5,-6331.743092,-7124.944749,-790.3531,0.0,0.571428571,0.0,-2.84855708
491,11,18,18,11,12,18,12,3,3,1.228,0.757,0.479,0.479,1.228,0.862,0.00321,0.971,2.2,0.97,2.2,5.1391,4.3407,12.9676,12.9676,5.1391,39.098,72.64,35.453,22.99,371.15,336.5,172.31,172.31,371.15,-6331.743092,-7637.314421,-1304.181,0.0,0.571428571,0.0,-1.390329103
492,11,18,18,13,12,18,14,3,3,1.228,0.757,0.479,0.479,0.897,0.862,0.00321,2.7,2.2,0.97,1.8,5.1391,4.3407,12.9676,12.9676,5.9858,39.098,72.64,35.453,26.982,371.15,336.5,172.31,172.31,933.4,-6331.743092,-6436.760837,-107.1302,0.0,0.571428571,0.0,2.112454689
493,11,18,18,20,12,18,20,3,3,1.228,0.757,0.479,0.479,0.647,0.862,0.00321,1.54,2.2,0.97,2.2,5.1391,4.3407,12.9676,12.9676,6.1132,39.098,72.64,35.453,40.078,371.15,336.5,172.31,172.31,1112.15,-6331.743092,-7336.428106,-1002.3398,0.0,0.571428571,0.0,-2.345213996
494,11,18,18,12,12,18,12,3,3,1.228,0.757,0.479,0.479,1.023,0.862,0.00321,1.74,2.2,0.97,1.7,5.1391,4.3407,12.9676,12.9676,7.6462,39.098,72.64,35.453,24.305,371.15,336.5,172.31,172.31,923.15,-6331.743092,-8018.824681,-1688.2915,0.0,0.571428571,0.0,1.209911129
495,11,18,18,9,12,18,10,3,3,1.228,0.757,0.479,0.479,0.824,0.862,0.00321,0.0017,2.2,0.97,0.57,5.1391,4.3407,12.9676,12.9676,17.4228,39.098,72.64,35.453,18.998,371.15,336.5,172.31,172.31,53.63,-6331.743092,-6994.903209,-656.7593,0.0,0.571428571,0.0,-6.400817426
496,19,18,18,3,20,18,4,4,3,0.757,0.242,0.479,0.479,3.582,1.87,0.00321,0.534,2.8,0.97,2.1,4.3407,3.8939,12.9676,12.9676,5.3917,132.905,118.71,35.453,6.941,336.5,301.7,172.31,172.31,453.85,-5314.29355,-5517.458997,-200.0479,0.0,0.571428571,0.0,-3.11754651
497,19,18,18,30,20,18,35,4,3,0.757,0.242,0.479,0.479,0.388,1.87,0.00321,7.13,2.8,0.97,1.5,4.3407,3.8939,12.9676,12.9676,9.3942,132.905,118.71,35.453,65.38,336.5,301.7,172.31,172.31,692.88,-5314.29355,-7347.187949,-2035.5843,0.0,0.571428571,0.0,2.689901216
498,19,18,18,19,20,18,20,4,3,0.757,0.242,0.479,0.479,0.757,1.87,0.00321,0.862,2.8,0.97,2.8,4.3407,3.8939,12.9676,12.9676,4.3407,132.905,118.71,35.453,39.098,336.5,301.7,172.31,172.31,336.5,-5314.29355,-6106.935942,-790.3531,0.0,0.571428571,0.0,-2.2892919
499,19,18,18,11,20,18,12,4,3,0.757,0.242,0.479,0.479,1.228,1.87,0.00321,0.971,2.8,0.97,2.2,4.3407,3.8939,12.9676,12.9676,5.1391,132.905,118.71,35.453,22.99,336.5,301.7,172.31,172.31,371.15,-5314.29355,-6619.691422,-1304.181,0.0,0.571428571,0.0,-1.216871748
500,19,18,18,13,20,18,14,4,3,0.757,0.242,0.479,0.479,0.897,1.87,0.00321,2.7,2.8,0.97,1.8,4.3407,3.8939,12.9676,12.9676,5.9858,132.905,118.71,35.453,26.982,336.5,301.7,172.31,172.31,933.4,-5314.29355,-5420.343237,-107.1302,0.0,0.571428571,0.0,1.080513515
501,19,18,18,20,20,18,20,4,3,0.757,0.242,0.479,0.479,0.647,1.87,0.00321,1.54,2.8,0.97,2.2,4.3407,3.8939,12.9676,12.9676,6.1132,132.905,118.71,35.453,40.078,336.5,301.7,172.31,172.31,1112.15,-5314.29355,-6320.283567,-1002.3398,0.0,0.571428571,0.0,-3.650217045
502,19,18,18,12,20,18,12,4,3,0.757,0.242,0.479,0.479,1.023,1.87,0.00321,1.74,2.8,0.97,1.7,4.3407,3.8939,12.9676,12.9676,7.6462,132.905,118.71,35.453,24.305,336.5,301.7,172.31,172.31,923.15,-5314.29355,-7003.757404,-1688.2915,0.0,0.571428571,0.0,-1.172353361
503,19,18,18,9,20,18,10,4,3,0.757,0.242,0.479,0.479,0.824,1.87,0.00321,0.0017,2.8,0.97,0.57,4.3407,3.8939,12.9676,12.9676,17.4228,132.905,118.71,35.453,18.998,336.5,301.7,172.31,172.31,53.63,-5314.29355,-5975.478832,-656.7593,0.0,0.571428571,0.0,-4.425981741
504,3,35,35,3,4,45,4,2,4,3.582,0.757,0.474,0.474,3.582,0.862,3.12,0.534,2.1,1.1,2.1,5.3917,4.3407,11.8138,11.8138,5.3917,39.098,118.71,79.904,6.941,453.85,336.5,266.05,266.05,453.85,-4903.262548,-5105.992066,-200.0479,0.0,0.0,0.0,-2.681618007
505,3,35,35,30,4,45,35,2,4,3.582,0.757,0.474,0.474,0.388,0.862,3.12,7.13,2.1,1.1,1.5,5.3917,4.3407,11.8138,11.8138,9.3942,39.098,118.71,79.904,65.38,453.85,336.5,266.05,266.05,692.88,-4903.262548,-6936.110591,-2035.5843,0.0,0.0,0.0,2.736257285
506,3,35,35,19,4,45,20,2,4,3.582,0.757,0.474,0.474,0.757,0.862,3.12,0.862,2.1,1.1,2.8,5.3917,4.3407,11.8138,11.8138,4.3407,39.098,118.71,79.904,39.098,453.85,336.5,266.05,266.05,336.5,-4903.262548,-5696.954054,-790.3531,0.0,0.0,0.0,-3.338405201
507,3,35,35,11,4,45,12,2,4,3.582,0.757,0.474,0.474,1.228,0.862,3.12,0.971,2.1,1.1,2.2,5.3917,4.3407,11.8138,11.8138,5.1391,39.098,118.71,79.904,22.99,453.85,336.5,266.05,266.05,371.15,-4903.262548,-6208.584277,-1304.181,0.0,0.0,0.0,-1.140728931
508,3,35,35,13,4,45,14,2,4,3.582,0.757,0.474,0.474,0.897,0.862,3.12,2.7,2.1,1.1,1.8,5.3917,4.3407,11.8138,11.8138,5.9858,39.098,118.71,79.904,26.982,453.85,336.5,266.05,266.05,933.4,-4903.262548,-5008.691754,-107.1302,0.0,0.0,0.0,1.700994509
509,3,35,35,20,4,45,20,2,4,3.582,0.757,0.474,0.474,0.647,0.862,3.12,1.54,2.1,1.1,2.2,5.3917,4.3407,11.8138,11.8138,6.1132,39.098,118.71,79.904,40.078,453.85,336.5,266.05,266.05,1112.15,-4903.262548,-5909.48735,-1002.3398,0.0,0.0,0.0,-3.88500145
510,3,35,35,12,4,45,12,2,4,3.582,0.757,0.474,0.474,1.023,0.862,3.12,1.74,2.1,1.1,1.7,5.3917,4.3407,11.8138,11.8138,7.6462,39.098,118.71,79.904,24.305,453.85,336.5,266.05,266.05,923.15,-4903.262548,-6591.001886,-1688.2915,0.0,0.0,0.0,0.5521624
511,3,35,35,9,4,45,10,2,4,3.582,0.757,0.474,0.474,0.824,0.862,3.12,0.0017,2.1,1.1,0.57,5.3917,4.3407,11.8138,11.8138,17.4228,39.098,118.71,79.904,18.998,453.85,336.5,266.05,266.05,53.63,-4903.262548,-5566.502465,-656.7593,0.0,0.0,0.0,-6.480617032
512,19,35,35,3,20,45,4,4,4,0.757,0.363,0.474,0.474,3.582,1.53,3.12,0.534,2.8,1.1,2.1,4.3407,4.1771,11.8138,11.8138,5.3917,85.468,207.2,79.904,6.941,336.5,312.79,266.05,266.05,453.85,-8773.559922,-8976.945438,-200.0479,0.0,0.0,0.0,-3.33761558
513,19,35,35,30,20,45,35,4,4,0.757,0.363,0.474,0.474,0.388,1.53,3.12,7.13,2.8,1.1,1.5,4.3407,4.1771,11.8138,11.8138,9.3942,85.468,207.2,79.904,65.38,336.5,312.79,266.05,266.05,692.88,-8773.559922,-10807.43879,-2035.5843,0.0,0.0,0.0,1.705432562
514,19,35,35,19,20,45,20,4,4,0.757,0.363,0.474,0.474,0.757,1.53,3.12,0.862,2.8,1.1,2.8,4.3407,4.1771,11.8138,11.8138,4.3407,85.468,207.2,79.904,39.098,336.5,312.79,266.05,266.05,336.5,-8773.559922,-9566.650754,-790.3531,0.0,0.0,0.0,-2.737731549
515,19,35,35,11,20,45,12,4,4,0.757,0.363,0.474,0.474,1.228,1.53,3.12,0.971,2.8,1.1,2.2,4.3407,4.1771,11.8138,11.8138,5.1391,85.468,207.2,79.904,22.99,336.5,312.79,266.05,266.05,371.15,-8773.559922,-10079.33207,-1304.181,0.0,0.0,0.0,-1.591148288
516,19,35,35,13,20,45,14,4,4,0.757,0.363,0.474,0.474,0.897,1.53,3.12,2.7,2.8,1.1,1.8,4.3407,4.1771,11.8138,11.8138,5.9858,85.468,207.2,79.904,26.982,336.5,312.79,266.05,266.05,933.4,-8773.559922,-8878.925851,-107.1302,0.0,0.0,0.0,1.76427147
517,19,35,35,20,20,45,20,4,4,0.757,0.363,0.474,0.474,0.647,1.53,3.12,1.54,2.8,1.1,2.2,4.3407,4.1771,11.8138,11.8138,6.1132,85.468,207.2,79.904,40.078,336.5,312.79,266.05,266.05,1112.15,-8773.559922,-9780.364136,-1002.3398,0.0,0.0,0.0,-4.464413367
518,19,35,35,12,20,45,12,4,4,0.757,0.363,0.474,0.474,1.023,1.53,3.12,1.74,2.8,1.1,1.7,4.3407,4.1771,11.8138,11.8138,7.6462,85.468,207.2,79.904,24.305,336.5,312.79,266.05,266.05,923.15,-8773.559922,-10462.01317,-1688.2915,0.0,0.0,0.0,-0.161745528
519,19,35,35,9,20,45,10,4,4,0.757,0.363,0.474,0.474,0.824,1.53,3.12,0.0017,2.8,1.1,0.57,4.3407,4.1771,11.8138,11.8138,17.4228,85.468,207.2,79.904,18.998,336.5,312.79,266.05,266.05,53.63,-8773.559922,-9434.222494,-656.7593,0.0,0.0,0.0,-3.903271227
520,37,53,53,3,48,74,4,5,5,0.363,0.242,0.214,0.214,3.582,1.87,4.93,0.534,3.0,1.3,2.1,4.1771,3.8939,10.4513,10.4513,5.3917,132.905,207.2,126.904,6.941,312.79,301.7,386.65,386.65,453.85,-10086.33636,-10290.60066,-200.0479,0.0,0.0,0.571428571,-4.21639311
521,37,53,53,30,48,74,35,5,5,0.363,0.242,0.214,0.214,0.388,1.87,4.93,7.13,3.0,1.3,1.5,4.1771,3.8939,10.4513,10.4513,9.3942,132.905,207.2,126.904,65.38,312.79,301.7,386.65,386.65,692.88,-10086.33636,-12122.41387,-2035.5843,0.0,0.0,0.571428571,-0.49320652
522,37,53,53,19,48,74,20,5,5,0.363,0.242,0.214,0.214,0.757,1.87,4.93,0.862,3.0,1.3,2.8,4.1771,3.8939,10.4513,10.4513,4.3407,132.905,207.2,126.904,39.098,312.79,301.7,386.65,386.65,336.5,-10086.33636,-10880.14212,-790.3531,0.0,0.0,0.571428571,-3.45265161
523,37,53,53,11,48,74,12,5,5,0.363,0.242,0.214,0.214,1.228,1.87,4.93,0.971,3.0,1.3,2.2,4.1771,3.8939,10.4513,10.4513,5.1391,132.905,207.2,126.904,22.99,312.79,301.7,386.65,386.65,371.15,-10086.33636,-11393.03672,-1304.181,0.0,0.0,0.571428571,-2.51935921
524,37,53,53,13,48,74,14,5,5,0.363,0.242,0.214,0.214,0.897,1.87,4.93,2.7,3.0,1.3,1.8,4.1771,3.8939,10.4513,10.4513,5.9858,132.905,207.2,126.904,26.982,312.79,301.7,386.65,386.65,933.4,-10086.33636,-10195.28054,-107.1302,0.0,0.0,0.571428571,-1.81397402
525,37,53,53,20,48,74,20,5,5,0.363,0.242,0.214,0.214,0.647,1.87,4.93,1.54,3.0,1.3,2.2,4.1771,3.8939,10.4513,10.4513,6.1132,132.905,207.2,126.904,40.078,312.79,301.7,386.65,386.65,1112.15,-10086.33636,-11095.03209,-1002.3398,0.0,0.0,0.571428571,-6.35592353
526,37,53,53,12,48,74,12,5,5,0.363,0.242,0.214,0.214,1.023,1.87,4.93,1.74,3.0,1.3,1.7,4.1771,3.8939,10.4513,10.4513,7.6462,132.905,207.2,126.904,24.305,312.79,301.7,386.65,386.65,923.15,-10086.33636,-11776.60554,-1688.2915,0.0,0.0,0.571428571,-1.97767141
527,37,53,53,9,48,74,10,5,5,0.363,0.242,0.214,0.214,0.824,1.87,4.93,0.0017,3.0,1.3,0.57,4.1771,3.8939,10.4513,10.4513,17.4228,132.905,207.2,126.904,18.998,312.79,301.7,386.65,386.65,53.63,-10086.33636,-10746.03179,-656.7593,0.0,0.0,0.571428571,-2.93612377
528,3,9,18,3,4,18,4,2,2,3.582,3.582,0.824,0.479,3.582,0.534,0.0017,0.534,2.1,0.97,2.1,5.3917,5.3917,17.4228,12.9676,5.3917,6.941,72.64,35.453,6.941,453.85,453.85,53.63,53.63,453.85,-5350.647037,-5557.962455,-200.0479,0.428571429,0.142857143,0.0,-7.267518412
529,3,9,18,30,4,18,35,2,2,3.582,3.582,0.824,0.479,0.388,0.534,0.0017,7.13,2.1,0.97,1.5,5.3917,5.3917,17.4228,12.9676,9.3942,6.941,72.64,35.453,65.38,453.85,453.85,53.63,53.63,692.88,-5350.647037,-7382.659513,-2035.5843,0.428571429,0.142857143,0.0,3.571823398
530,3,9,18,19,4,18,20,2,2,3.582,3.582,0.824,0.479,0.757,0.534,0.0017,0.862,2.1,0.97,2.8,5.3917,5.3917,17.4228,12.9676,4.3407,6.941,72.64,35.453,39.098,453.85,453.85,53.63,53.63,336.5,-5350.647037,-6146.269735,-790.3531,0.428571429,0.142857143,0.0,-5.26959855
531,3,9,18,11,4,18,12,2,2,3.582,3.582,0.824,0.479,1.228,0.534,0.0017,0.971,2.1,0.97,2.2,5.3917,5.3917,17.4228,12.9676,5.1391,6.941,72.64,35.453,22.99,453.85,453.85,53.63,53.63,371.15,-5350.647037,-6659.713435,-1304.181,0.428571429,0.142857143,0.0,-4.885398418
532,3,9,18,13,4,18,14,2,2,3.582,3.582,0.824,0.479,0.897,0.534,0.0017,2.7,2.1,0.97,1.8,5.3917,5.3917,17.4228,12.9676,5.9858,6.941,72.64,35.453,26.982,453.85,453.85,53.63,53.63,933.4,-5350.647037,-5454.940471,-107.1302,0.428571429,0.142857143,0.0,2.836765167
533,3,9,18,20,4,18,20,2,2,3.582,3.582,0.824,0.479,0.647,0.534,0.0017,1.54,2.1,0.97,2.2,5.3917,5.3917,17.4228,12.9676,6.1132,6.941,72.64,35.453,40.078,453.85,453.85,53.63,53.63,1112.15,-5350.647037,-6357.149923,-1002.3398,0.428571429,0.142857143,0.0,-4.163086614
534,3,9,18,12,4,18,12,2,2,3.582,3.582,0.824,0.479,1.023,0.534,0.0017,1.74,2.1,0.97,1.7,5.3917,5.3917,17.4228,12.9676,7.6462,6.941,72.64,35.453,24.305,453.85,453.85,53.63,53.63,923.15,-5350.647037,-7040.246791,-1688.2915,0.428571429,0.142857143,0.0,-1.308253974
535,3,9,18,9,4,18,10,2,2,3.582,3.582,0.824,0.479,0.824,0.534,0.0017,0.0017,2.1,0.97,0.57,5.3917,5.3917,17.4228,12.9676,17.4228,6.941,72.64,35.453,18.998,453.85,453.85,53.63,53.63,53.63,-5350.647037,-6020.002539,-656.7593,0.428571429,0.142857143,0.0,-12.59620188
536,11,9,18,3,12,18,4,3,2,1.228,1.228,0.824,0.479,3.582,0.971,0.0017,0.534,2.2,0.97,2.1,5.1391,5.1391,17.4228,12.9676,5.3917,22.99,72.64,35.453,6.941,371.15,371.15,53.63,53.63,453.85,-7561.567175,-7762.734297,-200.0479,0.428571429,0.142857143,0.0,-1.119221305
537,11,9,18,30,12,18,35,3,2,1.228,1.228,0.824,0.479,0.388,0.971,0.0017,7.13,2.2,0.97,1.5,5.1391,5.1391,17.4228,12.9676,9.3942,22.99,72.64,35.453,65.38,371.15,371.15,53.63,53.63,692.88,-7561.567175,-9591.695853,-2035.5843,0.428571429,0.142857143,0.0,5.455622857
538,11,9,18,19,12,18,20,3,2,1.228,1.228,0.824,0.479,0.757,0.971,0.0017,0.862,2.2,0.97,2.8,5.1391,5.1391,17.4228,12.9676,4.3407,22.99,72.64,35.453,39.098,371.15,371.15,53.63,53.63,336.5,-7561.567175,-8352.440686,-790.3531,0.428571429,0.142857143,0.0,-0.520410637
539,11,9,18,11,12,18,12,3,2,1.228,1.228,0.824,0.479,1.228,0.971,0.0017,0.971,2.2,0.97,2.2,5.1391,5.1391,17.4228,12.9676,5.1391,22.99,72.64,35.453,22.99,371.15,371.15,53.63,53.63,371.15,-7561.567175,-8865.228358,-1304.181,0.428571429,0.142857143,0.0,0.51981719
540,11,9,18,13,12,18,14,3,2,1.228,1.228,0.824,0.479,0.897,0.971,0.0017,2.7,2.2,0.97,1.8,5.1391,5.1391,17.4228,12.9676,5.9858,22.99,72.64,35.453,26.982,371.15,371.15,53.63,53.63,933.4,-7561.567175,-7662.467049,-107.1302,0.428571429,0.142857143,0.0,6.230326825
541,11,9,18,20,12,18,20,3,2,1.228,1.228,0.824,0.479,0.647,0.971,0.0017,1.54,2.2,0.97,2.2,5.1391,5.1391,17.4228,12.9676,6.1132,22.99,72.64,35.453,40.078,371.15,371.15,53.63,53.63,1112.15,-7561.567175,-8564.535282,-1002.3398,0.428571429,0.142857143,0.0,-0.628306191
542,11,9,18,12,12,18,12,3,2,1.228,1.228,0.824,0.479,1.023,0.971,0.0017,1.74,2.2,0.97,1.7,5.1391,5.1391,17.4228,12.9676,7.6462,22.99,72.64,35.453,24.305,371.15,371.15,53.63,53.63,923.15,-7561.567175,-9247.840013,-1688.2915,0.428571429,0.142857143,0.0,2.018662629
543,11,9,18,9,12,18,10,3,2,1.228,1.228,0.824,0.479,0.824,0.971,0.0017,0.0017,2.2,0.97,0.57,5.1391,5.1391,17.4228,12.9676,17.4228,22.99,72.64,35.453,18.998,371.15,371.15,53.63,53.63,53.63,-7561.567175,-8224.435967,-656.7593,0.428571429,0.142857143,0.0,-6.109491478
544,3,18,35,3,4,45,4,2,3,3.582,3.582,0.479,0.474,3.582,0.534,0.00321,0.534,2.1,1.1,2.1,5.3917,5.3917,12.9676,11.8138,5.3917,6.941,118.71,79.904,6.941,453.85,453.85,172.31,172.31,453.85,-4190.742257,-4394.926228,-200.0479,0.0,0.428571429,0.0,-4.136070347
545,3,18,35,30,4,45,35,2,3,3.582,3.582,0.479,0.474,0.388,0.534,0.00321,7.13,2.1,1.1,1.5,5.3917,5.3917,12.9676,11.8138,9.3942,6.941,118.71,79.904,65.38,453.85,453.85,172.31,172.31,692.88,-4190.742257,-6222.538261,-2035.5843,0.0,0.428571429,0.0,3.788295999
546,3,18,35,19,4,45,20,2,3,3.582,3.582,0.479,0.474,0.757,0.534,0.00321,0.862,2.1,1.1,2.8,5.3917,5.3917,12.9676,11.8138,4.3407,6.941,118.71,79.904,39.098,453.85,453.85,172.31,172.31,336.5,-4190.742257,-4984.873351,-790.3531,0.0,0.428571429,0.0,-3.777993499
547,3,18,35,11,4,45,12,2,3,3.582,3.582,0.479,0.474,1.228,0.534,0.00321,0.971,2.1,1.1,2.2,5.3917,5.3917,12.9676,11.8138,5.1391,6.941,118.71,79.904,22.99,453.85,453.85,172.31,172.31,371.15,-4190.742257,-5497.554165,-1304.181,0.0,0.428571429,0.0,-2.630907286
548,3,18,35,13,4,45,14,2,3,3.582,3.582,0.479,0.474,0.897,0.534,0.00321,2.7,2.1,1.1,1.8,5.3917,5.3917,12.9676,11.8138,5.9858,6.941,118.71,79.904,26.982,453.85,453.85,172.31,172.31,933.4,-4190.742257,-4294.362518,-107.1302,0.0,0.428571429,0.0,3.509939084
549,3,18,35,20,4,45,20,2,3,3.582,3.582,0.479,0.474,0.647,0.534,0.00321,1.54,2.1,1.1,2.2,5.3917,5.3917,12.9676,11.8138,6.1132,6.941,118.71,79.904,40.078,453.85,453.85,172.31,172.31,1112.15,-4190.742257,-5196.698315,-1002.3398,0.0,0.428571429,0.0,-3.616258045
550,3,18,35,12,4,45,12,2,3,3.582,3.582,0.479,0.474,1.023,0.534,0.00321,1.74,2.1,1.1,1.7,5.3917,5.3917,12.9676,11.8138,7.6462,6.941,118.71,79.904,24.305,453.85,453.85,172.31,172.31,923.15,-4190.742257,-5878.538421,-1688.2915,0.0,0.428571429,0.0,0.495336912
551,3,18,35,9,4,45,10,2,3,3.582,3.582,0.479,0.474,0.824,0.534,0.00321,0.0017,2.1,1.1,0.57,5.3917,5.3917,12.9676,11.8138,17.4228,6.941,118.71,79.904,18.998,453.85,453.85,172.31,172.31,53.63,-4190.742257,-4855.795244,-656.7593,0.0,0.428571429,0.0,-8.293686205
552,11,18,35,3,12,45,4,3,3,1.228,1.228,0.479,0.474,3.582,0.971,0.00321,0.534,2.2,1.1,2.1,5.1391,5.1391,12.9676,11.8138,5.3917,22.99,118.71,79.904,6.941,371.15,371.15,172.31,172.31,453.85,-6396.420853,-6600.061339,-200.0479,0.0,0.428571429,0.0,-3.59258614
553,11,18,35,30,12,45,35,3,3,1.228,1.228,0.479,0.474,0.388,0.971,0.00321,7.13,2.2,1.1,1.5,5.1391,5.1391,12.9676,11.8138,9.3942,22.99,118.71,79.904,65.38,371.15,371.15,172.31,172.31,692.88,-6396.420853,-8428.948645,-2035.5843,0.0,0.428571429,0.0,3.056507699
554,11,18,35,19,12,45,20,3,3,1.228,1.228,0.479,0.474,0.757,0.971,0.00321,0.862,2.2,1.1,2.8,5.1391,5.1391,12.9676,11.8138,4.3407,22.99,118.71,79.904,39.098,371.15,371.15,172.31,172.31,336.5,-6396.420853,-7189.006756,-790.3531,0.0,0.428571429,0.0,-2.232802428
555,11,18,35,11,12,45,12,3,3,1.228,1.228,0.479,0.474,1.228,0.971,0.00321,0.971,2.2,1.1,2.2,5.1391,5.1391,12.9676,11.8138,5.1391,22.99,118.71,79.904,22.99,371.15,371.15,172.31,172.31,371.15,-6396.420853,-7701.747094,-1304.181,0.0,0.428571429,0.0,-1.14524051
556,11,18,35,13,12,45,14,3,3,1.228,1.228,0.479,0.474,0.897,0.971,0.00321,2.7,2.2,1.1,1.8,5.1391,5.1391,12.9676,11.8138,5.9858,22.99,118.71,79.904,26.982,371.15,371.15,172.31,172.31,933.4,-6396.420853,-6500.874386,-107.1302,0.0,0.428571429,0.0,2.676666933
557,11,18,35,20,12,45,20,3,3,1.228,1.228,0.479,0.474,0.647,0.971,0.00321,1.54,2.2,1.1,2.2,5.1391,5.1391,12.9676,11.8138,6.1132,22.99,118.71,79.904,40.078,371.15,371.15,172.31,172.31,1112.15,-6396.420853,-7401.244842,-1002.3398,0.0,0.428571429,0.0,-2.484189021
558,11,18,35,12,12,45,12,3,3,1.228,1.228,0.479,0.474,1.023,0.971,0.00321,1.74,2.2,1.1,1.7,5.1391,5.1391,12.9676,11.8138,7.6462,22.99,118.71,79.904,24.305,371.15,371.15,172.31,172.31,923.15,-6396.420853,-8083.427822,-1688.2915,0.0,0.428571429,0.0,1.284531489
559,11,18,35,9,12,45,10,3,3,1.228,1.228,0.479,0.474,0.824,0.971,0.00321,0.0017,2.2,1.1,0.57,5.1391,5.1391,12.9676,11.8138,17.4228,22.99,118.71,79.904,18.998,371.15,371.15,172.31,172.31,53.63,-6396.420853,-7059.726885,-656.7593,0.0,0.428571429,0.0,-6.546731428
560,3,35,53,3,4,74,4,2,4,3.582,3.582,0.474,0.214,3.582,0.534,3.12,0.534,2.1,1.3,2.1,5.3917,5.3917,11.8138,10.4513,5.3917,6.941,207.2,126.904,6.941,453.85,453.85,266.05,266.05,453.85,-8026.537709,-8231.044736,-200.0479,0.0,0.0,0.142857143,-4.459126808
