,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,Ion NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,Ion NumberofNeutrons,A1 Number of Shells,A2 Number of Shells,B Number of Shells,X1 Number of Shells,X2 Number of Shells,X3 Number of Shells,X4 Number of Shells,Ion Number of Shells,A1 Specific Heat,A2 Specific Heat,B Specific Heat,X1 Specific Heat,X2 Specific Heat,X3 Specific Heat,X4 Specific Heat,Ion Specific Heat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,Ion Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,Ion AtomicRadius,A1 Firstlonization,A2 Firstlonization,B Firstlonization,X1 Firstlonization,X2 Firstlonization,X3 Firstlonization,X4 Firstlonization,Ion Firstlonization,A1 AtomicMass,A2  AtomicMass,B  AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,Ion AtomicMass,A1 Melting Point,A2 Melting Point,B Melting Point,X1 Melting Point,X2 Melting Point,X3 Melting Point,X4 Melting Point,Ion Melting Point
358,55,55,82,35,35,35,35,12,78,78,125,45,45,45,45,12,6,6,6,4,4,4,4,3,0.242,0.242,0.129,0.474,0.474,0.474,0.474,1.023,1.87,1.87,11.3,3.12,3.12,3.12,3.12,1.74,3.3,3.3,1.8,1.1,1.1,1.1,1.1,1.7,3.8939,3.8939,7.4167,11.8138,11.8138,11.8138,11.8138,7.6462,132.905,132.905,207.2,79.904,79.904,79.904,79.904,24.305,301.7,301.7,600.75,266.05,266.05,266.05,266.05,923.15
359,55,55,82,35,35,35,35,9,78,78,125,45,45,45,45,10,6,6,6,4,4,4,4,2,0.242,0.242,0.129,0.474,0.474,0.474,0.474,0.824,1.87,1.87,11.3,3.12,3.12,3.12,3.12,0.0017,3.3,3.3,1.8,1.1,1.1,1.1,1.1,0.57,3.8939,3.8939,7.4167,11.8138,11.8138,11.8138,11.8138,17.4228,132.905,132.905,207.2,79.904,79.904,79.904,79.904,18.998,301.7,301.7,600.75,266.05,266.05,266.05,266.05,53.63
360,3,3,32,53,53,53,53,3,4,4,41,74,74,74,74,4,2,2,4,5,5,5,5,2,3.582,3.582,0.32,0.214,0.214,0.214,0.214,3.582,0.534,0.534,5.32,4.93,4.93,4.93,4.93,0.534,2.1,2.1,1.5,1.3,1.3,1.3,1.3,2.1,5.3917,5.3917,7.8994,10.4513,10.4513,10.4513,10.4513,5.3917,6.941,6.941,72.64,126.904,126.904,126.904,126.904,6.941,453.85,453.85,1211.45,386.65,386.65,386.65,386.65,453.85
361,3,3,32,53,53,53,53,30,4,4,41,74,74,74,74,35,2,2,4,5,5,5,5,4,3.582,3.582,0.32,0.214,0.214,0.214,0.214,0.388,0.534,0.534,5.32,4.93,4.93,4.93,4.93,7.13,2.1,2.1,1.5,1.3,1.3,1.3,1.3,1.5,5.3917,5.3917,7.8994,10.4513,10.4513,10.4513,10.4513,9.3942,6.941,6.941,72.64,126.904,126.904,126.904,126.904,65.38,453.85,453.85,1211.45,386.65,386.65,386.65,386.65,692.88
362,3,3,32,53,53,53,53,19,4,4,41,74,74,74,74,20,2,2,4,5,5,5,5,4,3.582,3.582,0.32,0.214,0.214,0.214,0.214,0.757,0.534,0.534,5.32,4.93,4.93,4.93,4.93,0.862,2.1,2.1,1.5,1.3,1.3,1.3,1.3,2.8,5.3917,5.3917,7.8994,10.4513,10.4513,10.4513,10.4513,4.3407,6.941,6.941,72.64,126.904,126.904,126.904,126.904,39.098,453.85,453.85,1211.45,386.65,386.65,386.65,386.65,336.5
363,3,3,32,53,53,53,53,11,4,4,41,74,74,74,74,12,2,2,4,5,5,5,5,3,3.582,3.582,0.32,0.214,0.214,0.214,0.214,1.228,0.534,0.534,5.32,4.93,4.93,4.93,4.93,0.971,2.1,2.1,1.5,1.3,1.3,1.3,1.3,2.2,5.3917,5.3917,7.8994,10.4513,10.4513,10.4513,10.4513,5.1391,6.941,6.941,72.64,126.904,126.904,126.904,126.904,22.99,453.85,453.85,1211.45,386.65,386.65,386.65,386.65,371.15
364,3,3,32,53,53,53,53,13,4,4,41,74,74,74,74,14,2,2,4,5,5,5,5,3,3.582,3.582,0.32,0.214,0.214,0.214,0.214,0.897,0.534,0.534,5.32,4.93,4.93,4.93,4.93,2.7,2.1,2.1,1.5,1.3,1.3,1.3,1.3,1.8,5.3917,5.3917,7.8994,10.4513,10.4513,10.4513,10.4513,5.9858,6.941,6.941,72.64,126.904,126.904,126.904,126.904,26.982,453.85,453.85,1211.45,386.65,386.65,386.65,386.65,933.4
365,3,3,32,53,53,53,53,20,4,4,41,74,74,74,74,20,2,2,4,5,5,5,5,4,3.582,3.582,0.32,0.214,0.214,0.214,0.214,0.647,0.534,0.534,5.32,4.93,4.93,4.93,4.93,1.54,2.1,2.1,1.5,1.3,1.3,1.3,1.3,2.2,5.3917,5.3917,7.8994,10.4513,10.4513,10.4513,10.4513,6.1132,6.941,6.941,72.64,126.904,126.904,126.904,126.904,40.078,453.85,453.85,1211.45,386.65,386.65,386.65,386.65,1112.15
366,3,3,32,53,53,53,53,12,4,4,41,74,74,74,74,12,2,2,4,5,5,5,5,3,3.582,3.582,0.32,0.214,0.214,0.214,0.214,1.023,0.534,0.534,5.32,4.93,4.93,4.93,4.93,1.74,2.1,2.1,1.5,1.3,1.3,1.3,1.3,1.7,5.3917,5.3917,7.8994,10.4513,10.4513,10.4513,10.4513,7.6462,6.941,6.941,72.64,126.904,126.904,126.904,126.904,24.305,453.85,453.85,1211.45,386.65,386.65,386.65,386.65,923.15
367,3,3,32,53,53,53,53,9,4,4,41,74,74,74,74,10,2,2,4,5,5,5,5,2,3.582,3.582,0.32,0.214,0.214,0.214,0.214,0.824,0.534,0.534,5.32,4.93,4.93,4.93,4.93,0.0017,2.1,2.1,1.5,1.3,1.3,1.3,1.3,0.57,5.3917,5.3917,7.8994,10.4513,10.4513,10.4513,10.4513,17.4228,6.941,6.941,72.64,126.904,126.904,126.904,126.904,18.998,453.85,453.85,1211.45,386.65,386.65,386.65,386.65,53.63
368,11,11,32,53,53,53,53,3,12,12,41,74,74,74,74,4,3,3,4,5,5,5,5,2,1.228,1.228,0.32,0.214,0.214,0.214,0.214,3.582,0.971,0.971,5.32,4.93,4.93,4.93,4.93,0.534,2.2,2.2,1.5,1.3,1.3,1.3,1.3,2.1,5.1391,5.1391,7.8994,10.4513,10.4513,10.4513,10.4513,5.3917,22.99,22.99,72.64,126.904,126.904,126.904,126.904,6.941,371.15,371.15,1211.45,386.65,386.65,386.65,386.65,453.85
369,11,11,32,53,53,53,53,30,12,12,41,74,74,74,74,35,3,3,4,5,5,5,5,4,1.228,1.228,0.32,0.214,0.214,0.214,0.214,0.388,0.971,0.971,5.32,4.93,4.93,4.93,4.93,7.13,2.2,2.2,1.5,1.3,1.3,1.3,1.3,1.5,5.1391,5.1391,7.8994,10.4513,10.4513,10.4513,10.4513,9.3942,22.99,22.99,72.64,126.904,126.904,126.904,126.904,65.38,371.15,371.15,1211.45,386.65,386.65,386.65,386.65,692.88
370,11,11,32,53,53,53,53,19,12,12,41,74,74,74,74,20,3,3,4,5,5,5,5,4,1.228,1.228,0.32,0.214,0.214,0.214,0.214,0.757,0.971,0.971,5.32,4.93,4.93,4.93,4.93,0.862,2.2,2.2,1.5,1.3,1.3,1.3,1.3,2.8,5.1391,5.1391,7.8994,10.4513,10.4513,10.4513,10.4513,4.3407,22.99,22.99,72.64,126.904,126.904,126.904,126.904,39.098,371.15,371.15,1211.45,386.65,386.65,386.65,386.65,336.5
371,11,11,32,53,53,53,53,11,12,12,41,74,74,74,74,12,3,3,4,5,5,5,5,3,1.228,1.228,0.32,0.214,0.214,0.214,0.214,1.228,0.971,0.971,5.32,4.93,4.93,4.93,4.93,0.971,2.2,2.2,1.5,1.3,1.3,1.3,1.3,2.2,5.1391,5.1391,7.8994,10.4513,10.4513,10.4513,10.4513,5.1391,22.99,22.99,72.64,126.904,126.904,126.904,126.904,22.99,371.15,371.15,1211.45,386.65,386.65,386.65,386.65,371.15
372,11,11,32,53,53,53,53,13,12,12,41,74,74,74,74,14,3,3,4,5,5,5,5,3,1.228,1.228,0.32,0.214,0.214,0.214,0.214,0.897,0.971,0.971,5.32,4.93,4.93,4.93,4.93,2.7,2.2,2.2,1.5,1.3,1.3,1.3,1.3,1.8,5.1391,5.1391,7.8994,10.4513,10.4513,10.4513,10.4513,5.9858,22.99,22.99,72.64,126.904,126.904,126.904,126.904,26.982,371.15,371.15,1211.45,386.65,386.65,386.65,386.65,933.4
373,11,11,32,53,53,53,53,20,12,12,41,74,74,74,74,20,3,3,4,5,5,5,5,4,1.228,1.228,0.32,0.214,0.214,0.214,0.214,0.647,0.971,0.971,5.32,4.93,4.93,4.93,4.93,1.54,2.2,2.2,1.5,1.3,1.3,1.3,1.3,2.2,5.1391,5.1391,7.8994,10.4513,10.4513,10.4513,10.4513,6.1132,22.99,22.99,72.64,126.904,126.904,126.904,126.904,40.078,371.15,371.15,1211.45,386.65,386.65,386.65,386.65,1112.15
374,11,11,32,53,53,53,53,12,12,12,41,74,74,74,74,12,3,3,4,5,5,5,5,3,1.228,1.228,0.32,0.214,0.214,0.214,0.214,1.023,0.971,0.971,5.32,4.93,4.93,4.93,4.93,1.74,2.2,2.2,1.5,1.3,1.3,1.3,1.3,1.7,5.1391,5.1391,7.8994,10.4513,10.4513,10.4513,10.4513,7.6462,22.99,22.99,72.64,126.904,126.904,126.904,126.904,24.305,371.15,371.15,1211.45,386.65,386.65,386.65,386.65,923.15
375,11,11,32,53,53,53,53,9,12,12,41,74,74,74,74,10,3,3,4,5,5,5,5,2,1.228,1.228,0.32,0.214,0.214,0.214,0.214,0.824,0.971,0.971,5.32,4.93,4.93,4.93,4.93,0.0017,2.2,2.2,1.5,1.3,1.3,1.3,1.3,0.57,5.1391,5.1391,7.8994,10.4513,10.4513,10.4513,10.4513,17.4228,22.99,22.99,72.64,126.904,126.904,126.904,126.904,18.998,371.15,371.15,1211.45,386.65,386.65,386.65,386.65,53.63
376,19,19,32,53,53,53,53,3,20,20,41,74,74,74,74,4,4,4,4,5,5,5,5,2,0.757,0.757,0.32,0.214,0.214,0.214,0.214,3.582,0.862,0.862,5.32,4.93,4.93,4.93,4.93,0.534,2.8,2.8,1.5,1.3,1.3,1.3,1.3,2.1,4.3407,4.3407,7.8994,10.4513,10.4513,10.4513,10.4513,5.3917,39.098,39.098,72.64,126.904,126.904,126.904,126.904,6.941,336.5,336.5,1211.45,386.65,386.65,386.65,386.65,453.85
377,19,19,32,53,53,53,53,30,20,20,41,74,74,74,74,35,4,4,4,5,5,5,5,4,0.757,0.757,0.32,0.214,0.214,0.214,0.214,0.388,0.862,0.862,5.32,4.93,4.93,4.93,4.93,7.13,2.8,2.8,1.5,1.3,1.3,1.3,1.3,1.5,4.3407,4.3407,7.8994,10.4513,10.4513,10.4513,10.4513,9.3942,39.098,39.098,72.64,126.904,126.904,126.904,126.904,65.38,336.5,336.5,1211.45,386.65,386.65,386.65,386.65,692.88
378,19,19,32,53,53,53,53,19,20,20,41,74,74,74,74,20,4,4,4,5,5,5,5,4,0.757,0.757,0.32,0.214,0.214,0.214,0.214,0.757,0.862,0.862,5.32,4.93,4.93,4.93,4.93,0.862,2.8,2.8,1.5,1.3,1.3,1.3,1.3,2.8,4.3407,4.3407,7.8994,10.4513,10.4513,10.4513,10.4513,4.3407,39.098,39.098,72.64,126.904,126.904,126.904,126.904,39.098,336.5,336.5,1211.45,386.65,386.65,386.65,386.65,336.5
379,19,19,32,53,53,53,53,11,20,20,41,74,74,74,74,12,4,4,4,5,5,5,5,3,0.757,0.757,0.32,0.214,0.214,0.214,0.214,1.228,0.862,0.862,5.32,4.93,4.93,4.93,4.93,0.971,2.8,2.8,1.5,1.3,1.3,1.3,1.3,2.2,4.3407,4.3407,7.8994,10.4513,10.4513,10.4513,10.4513,5.1391,39.098,39.098,72.64,126.904,126.904,126.904,126.904,22.99,336.5,336.5,1211.45,386.65,386.65,386.65,386.65,371.15
380,19,19,32,53,53,53,53,13,20,20,41,74,74,74,74,14,4,4,4,5,5,5,5,3,0.757,0.757,0.32,0.214,0.214,0.214,0.214,0.897,0.862,0.862,5.32,4.93,4.93,4.93,4.93,2.7,2.8,2.8,1.5,1.3,1.3,1.3,1.3,1.8,4.3407,4.3407,7.8994,10.4513,10.4513,10.4513,10.4513,5.9858,39.098,39.098,72.64,126.904,126.904,126.904,126.904,26.982,336.5,336.5,1211.45,386.65,386.65,386.65,386.65,933.4
381,19,19,32,53,53,53,53,20,20,20,41,74,74,74,74,20,4,4,4,5,5,5,5,4,0.757,0.757,0.32,0.214,0.214,0.214,0.214,0.647,0.862,0.862,5.32,4.93,4.93,4.93,4.93,1.54,2.8,2.8,1.5,1.3,1.3,1.3,1.3,2.2,4.3407,4.3407,7.8994,10.4513,10.4513,10.4513,10.4513,6.1132,39.098,39.098,72.64,126.904,126.904,126.904,126.904,40.078,336.5,336.5,1211.45,386.65,386.65,386.65,386.65,1112.15
382,19,19,32,53,53,53,53,12,20,20,41,74,74,74,74,12,4,4,4,5,5,5,5,3,0.757,0.757,0.32,0.214,0.214,0.214,0.214,1.023,0.862,0.862,5.32,4.93,4.93,4.93,4.93,1.74,2.8,2.8,1.5,1.3,1.3,1.3,1.3,1.7,4.3407,4.3407,7.8994,10.4513,10.4513,10.4513,10.4513,7.6462,39.098,39.098,72.64,126.904,126.904,126.904,126.904,24.305,336.5,336.5,1211.45,386.65,386.65,386.65,386.65,923.15
383,19,19,32,53,53,53,53,9,20,20,41,74,74,74,74,10,4,4,4,5,5,5,5,2,0.757,0.757,0.32,0.214,0.214,0.214,0.214,0.824,0.862,0.862,5.32,4.93,4.93,4.93,4.93,0.0017,2.8,2.8,1.5,1.3,1.3,1.3,1.3,0.57,4.3407,4.3407,7.8994,10.4513,10.4513,10.4513,10.4513,17.4228,39.098,39.098,72.64,126.904,126.904,126.904,126.904,18.998,336.5,336.5,1211.45,386.65,386.65,386.65,386.65,53.63
384,37,37,32,53,53,53,53,3,48,48,41,74,74,74,74,4,5,5,4,5,5,5,5,2,0.363,0.363,0.32,0.214,0.214,0.214,0.214,3.582,1.53,1.53,5.32,4.93,4.93,4.93,4.93,0.534,3.0,3.0,1.5,1.3,1.3,1.3,1.3,2.1,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,5.3917,85.468,85.468,72.64,126.904,126.904,126.904,126.904,6.941,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,453.85
385,37,37,32,53,53,53,53,30,48,48,41,74,74,74,74,35,5,5,4,5,5,5,5,4,0.363,0.363,0.32,0.214,0.214,0.214,0.214,0.388,1.53,1.53,5.32,4.93,4.93,4.93,4.93,7.13,3.0,3.0,1.5,1.3,1.3,1.3,1.3,1.5,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,9.3942,85.468,85.468,72.64,126.904,126.904,126.904,126.904,65.38,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,692.88
386,37,37,32,53,53,53,53,19,48,48,41,74,74,74,74,20,5,5,4,5,5,5,5,4,0.363,0.363,0.32,0.214,0.214,0.214,0.214,0.757,1.53,1.53,5.32,4.93,4.93,4.93,4.93,0.862,3.0,3.0,1.5,1.3,1.3,1.3,1.3,2.8,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,4.3407,85.468,85.468,72.64,126.904,126.904,126.904,126.904,39.098,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,336.5
387,37,37,32,53,53,53,53,11,48,48,41,74,74,74,74,12,5,5,4,5,5,5,5,3,0.363,0.363,0.32,0.214,0.214,0.214,0.214,1.228,1.53,1.53,5.32,4.93,4.93,4.93,4.93,0.971,3.0,3.0,1.5,1.3,1.3,1.3,1.3,2.2,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,5.1391,85.468,85.468,72.64,126.904,126.904,126.904,126.904,22.99,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,371.15
388,37,37,32,53,53,53,53,13,48,48,41,74,74,74,74,14,5,5,4,5,5,5,5,3,0.363,0.363,0.32,0.214,0.214,0.214,0.214,0.897,1.53,1.53,5.32,4.93,4.93,4.93,4.93,2.7,3.0,3.0,1.5,1.3,1.3,1.3,1.3,1.8,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,5.9858,85.468,85.468,72.64,126.904,126.904,126.904,126.904,26.982,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,933.4
389,37,37,32,53,53,53,53,20,48,48,41,74,74,74,74,20,5,5,4,5,5,5,5,4,0.363,0.363,0.32,0.214,0.214,0.214,0.214,0.647,1.53,1.53,5.32,4.93,4.93,4.93,4.93,1.54,3.0,3.0,1.5,1.3,1.3,1.3,1.3,2.2,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,6.1132,85.468,85.468,72.64,126.904,126.904,126.904,126.904,40.078,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,1112.15
390,37,37,32,53,53,53,53,12,48,48,41,74,74,74,74,12,5,5,4,5,5,5,5,3,0.363,0.363,0.32,0.214,0.214,0.214,0.214,1.023,1.53,1.53,5.32,4.93,4.93,4.93,4.93,1.74,3.0,3.0,1.5,1.3,1.3,1.3,1.3,1.7,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,7.6462,85.468,85.468,72.64,126.904,126.904,126.904,126.904,24.305,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,923.15
391,37,37,32,53,53,53,53,9,48,48,41,74,74,74,74,10,5,5,4,5,5,5,5,2,0.363,0.363,0.32,0.214,0.214,0.214,0.214,0.824,1.53,1.53,5.32,4.93,4.93,4.93,4.93,0.0017,3.0,3.0,1.5,1.3,1.3,1.3,1.3,0.57,4.1771,4.1771,7.8994,10.4513,10.4513,10.4513,10.4513,17.4228,85.468,85.468,72.64,126.904,126.904,126.904,126.904,18.998,312.79,312.79,1211.45,386.65,386.65,386.65,386.65,53.63
392,55,55,32,53,53,53,53,3,78,78,41,74,74,74,74,4,6,6,4,5,5,5,5,2,0.242,0.242,0.32,0.214,0.214,0.214,0.214,3.582,1.87,1.87,5.32,4.93,4.93,4.93,4.93,0.534,3.3,3.3,1.5,1.3,1.3,1.3,1.3,2.1,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,5.3917,132.905,132.905,72.64,126.904,126.904,126.904,126.904,6.941,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,453.85
393,55,55,32,53,53,53,53,30,78,78,41,74,74,74,74,35,6,6,4,5,5,5,5,4,0.242,0.242,0.32,0.214,0.214,0.214,0.214,0.388,1.87,1.87,5.32,4.93,4.93,4.93,4.93,7.13,3.3,3.3,1.5,1.3,1.3,1.3,1.3,1.5,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,9.3942,132.905,132.905,72.64,126.904,126.904,126.904,126.904,65.38,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,692.88
394,55,55,32,53,53,53,53,19,78,78,41,74,74,74,74,20,6,6,4,5,5,5,5,4,0.242,0.242,0.32,0.214,0.214,0.214,0.214,0.757,1.87,1.87,5.32,4.93,4.93,4.93,4.93,0.862,3.3,3.3,1.5,1.3,1.3,1.3,1.3,2.8,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,4.3407,132.905,132.905,72.64,126.904,126.904,126.904,126.904,39.098,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,336.5
395,55,55,32,53,53,53,53,11,78,78,41,74,74,74,74,12,6,6,4,5,5,5,5,3,0.242,0.242,0.32,0.214,0.214,0.214,0.214,1.228,1.87,1.87,5.32,4.93,4.93,4.93,4.93,0.971,3.3,3.3,1.5,1.3,1.3,1.3,1.3,2.2,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,5.1391,132.905,132.905,72.64,126.904,126.904,126.904,126.904,22.99,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,371.15
396,55,55,32,53,53,53,53,13,78,78,41,74,74,74,74,14,6,6,4,5,5,5,5,3,0.242,0.242,0.32,0.214,0.214,0.214,0.214,0.897,1.87,1.87,5.32,4.93,4.93,4.93,4.93,2.7,3.3,3.3,1.5,1.3,1.3,1.3,1.3,1.8,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,5.9858,132.905,132.905,72.64,126.904,126.904,126.904,126.904,26.982,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,933.4
397,55,55,32,53,53,53,53,20,78,78,41,74,74,74,74,20,6,6,4,5,5,5,5,4,0.242,0.242,0.32,0.214,0.214,0.214,0.214,0.647,1.87,1.87,5.32,4.93,4.93,4.93,4.93,1.54,3.3,3.3,1.5,1.3,1.3,1.3,1.3,2.2,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,6.1132,132.905,132.905,72.64,126.904,126.904,126.904,126.904,40.078,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,1112.15
398,55,55,32,53,53,53,53,12,78,78,41,74,74,74,74,12,6,6,4,5,5,5,5,3,0.242,0.242,0.32,0.214,0.214,0.214,0.214,1.023,1.87,1.87,5.32,4.93,4.93,4.93,4.93,1.74,3.3,3.3,1.5,1.3,1.3,1.3,1.3,1.7,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,7.6462,132.905,132.905,72.64,126.904,126.904,126.904,126.904,24.305,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,923.15
399,55,55,32,53,53,53,53,9,78,78,41,74,74,74,74,10,6,6,4,5,5,5,5,2,0.242,0.242,0.32,0.214,0.214,0.214,0.214,0.824,1.87,1.87,5.32,4.93,4.93,4.93,4.93,0.0017,3.3,3.3,1.5,1.3,1.3,1.3,1.3,0.57,3.8939,3.8939,7.8994,10.4513,10.4513,10.4513,10.4513,17.4228,132.905,132.905,72.64,126.904,126.904,126.904,126.904,18.998,301.7,301.7,1211.45,386.65,386.65,386.65,386.65,53.63
400,3,3,50,53,53,53,53,3,4,4,69,74,74,74,74,4,2,2,5,5,5,5,5,2,3.582,3.582,0.228,0.214,0.214,0.214,0.214,3.582,0.534,0.534,7.29,4.93,4.93,4.93,4.93,0.534,2.1,2.1,1.7,1.3,1.3,1.3,1.3,2.1,5.3917,5.3917,7.3439,10.4513,10.4513,10.4513,10.4513,5.3917,6.941,6.941,118.71,126.904,126.904,126.904,126.904,6.941,453.85,453.85,505.21,386.65,386.65,386.65,386.65,453.85
401,3,3,50,53,53,53,53,30,4,4,69,74,74,74,74,35,2,2,5,5,5,5,5,4,3.582,3.582,0.228,0.214,0.214,0.214,0.214,0.388,0.534,0.534,7.29,4.93,4.93,4.93,4.93,7.13,2.1,2.1,1.7,1.3,1.3,1.3,1.3,1.5,5.3917,5.3917,7.3439,10.4513,10.4513,10.4513,10.4513,9.3942,6.941,6.941,118.71,126.904,126.904,126.904,126.904,65.38,453.85,453.85,505.21,386.65,386.65,386.65,386.65,692.88
402,3,3,50,53,53,53,53,19,4,4,69,74,74,74,74,20,2,2,5,5,5,5,5,4,3.582,3.582,0.228,0.214,0.214,0.214,0.214,0.757,0.534,0.534,7.29,4.93,4.93,4.93,4.93,0.862,2.1,2.1,1.7,1.3,1.3,1.3,1.3,2.8,5.3917,5.3917,7.3439,10.4513,10.4513,10.4513,10.4513,4.3407,6.941,6.941,118.71,126.904,126.904,126.904,126.904,39.098,453.85,453.85,505.21,386.65,386.65,386.65,386.65,336.5
403,3,3,50,53,53,53,53,11,4,4,69,74,74,74,74,12,2,2,5,5,5,5,5,3,3.582,3.582,0.228,0.214,0.214,0.214,0.214,1.228,0.534,0.534,7.29,4.93,4.93,4.93,4.93,0.971,2.1,2.1,1.7,1.3,1.3,1.3,1.3,2.2,5.3917,5.3917,7.3439,10.4513,10.4513,10.4513,10.4513,5.1391,6.941,6.941,118.71,126.904,126.904,126.904,126.904,22.99,453.85,453.85,505.21,386.65,386.65,386.65,386.65,371.15
404,3,3,50,53,53,53,53,13,4,4,69,74,74,74,74,14,2,2,5,5,5,5,5,3,3.582,3.582,0.228,0.214,0.214,0.214,0.214,0.897,0.534,0.534,7.29,4.93,4.93,4.93,4.93,2.7,2.1,2.1,1.7,1.3,1.3,1.3,1.3,1.8,5.3917,5.3917,7.3439,10.4513,10.4513,10.4513,10.4513,5.9858,6.941,6.941,118.71,126.904,126.904,126.904,126.904,26.982,453.85,453.85,505.21,386.65,386.65,386.65,386.65,933.4
405,3,3,50,53,53,53,53,20,4,4,69,74,74,74,74,20,2,2,5,5,5,5,5,4,3.582,3.582,0.228,0.214,0.214,0.214,0.214,0.647,0.534,0.534,7.29,4.93,4.93,4.93,4.93,1.54,2.1,2.1,1.7,1.3,1.3,1.3,1.3,2.2,5.3917,5.3917,7.3439,10.4513,10.4513,10.4513,10.4513,6.1132,6.941,6.941,118.71,126.904,126.904,126.904,126.904,40.078,453.85,453.85,505.21,386.65,386.65,386.65,386.65,1112.15
406,3,3,50,53,53,53,53,12,4,4,69,74,74,74,74,12,2,2,5,5,5,5,5,3,3.582,3.582,0.228,0.214,0.214,0.214,0.214,1.023,0.534,0.534,7.29,4.93,4.93,4.93,4.93,1.74,2.1,2.1,1.7,1.3,1.3,1.3,1.3,1.7,5.3917,5.3917,7.3439,10.4513,10.4513,10.4513,10.4513,7.6462,6.941,6.941,118.71,126.904,126.904,126.904,126.904,24.305,453.85,453.85,505.21,386.65,386.65,386.65,386.65,923.15
407,3,3,50,53,53,53,53,9,4,4,69,74,74,74,74,10,2,2,5,5,5,5,5,2,3.582,3.582,0.228,0.214,0.214,0.214,0.214,0.824,0.534,0.534,7.29,4.93,4.93,4.93,4.93,0.0017,2.1,2.1,1.7,1.3,1.3,1.3,1.3,0.57,5.3917,5.3917,7.3439,10.4513,10.4513,10.4513,10.4513,17.4228,6.941,6.941,118.71,126.904,126.904,126.904,126.904,18.998,453.85,453.85,505.21,386.65,386.65,386.65,386.65,53.63
408,11,11,50,53,53,53,53,3,12,12,69,74,74,74,74,4,3,3,5,5,5,5,5,2,1.228,1.228,0.228,0.214,0.214,0.214,0.214,3.582,0.971,0.971,7.29,4.93,4.93,4.93,4.93,0.534,2.2,2.2,1.7,1.3,1.3,1.3,1.3,2.1,5.1391,5.1391,7.3439,10.4513,10.4513,10.4513,10.4513,5.3917,22.99,22.99,118.71,126.904,126.904,126.904,126.904,6.941,371.15,371.15,505.21,386.65,386.65,386.65,386.65,453.85
409,11,11,50,53,53,53,53,30,12,12,69,74,74,74,74,35,3,3,5,5,5,5,5,4,1.228,1.228,0.228,0.214,0.214,0.214,0.214,0.388,0.971,0.971,7.29,4.93,4.93,4.93,4.93,7.13,2.2,2.2,1.7,1.3,1.3,1.3,1.3,1.5,5.1391,5.1391,7.3439,10.4513,10.4513,10.4513,10.4513,9.3942,22.99,22.99,118.71,126.904,126.904,126.904,126.904,65.38,371.15,371.15,505.21,386.65,386.65,386.65,386.65,692.88
