,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,Ion NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,Ion NumberofNeutrons,A1 Number of Shells,A2 Number of Shells,B Number of Shells,X1 Number of Shells,X2 Number of Shells,X3 Number of Shells,X4 Number of Shells,Ion Number of Shells,A1 Specific Heat,A2 Specific Heat,B Specific Heat,X1 Specific Heat,X2 Specific Heat,X3 Specific Heat,X4 Specific Heat,Ion Specific Heat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,Ion Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,Ion AtomicRadius,A1 Firstlonization,A2 Firstlonization,B Firstlonization,X1 Firstlonization,X2 Firstlonization,X3 Firstlonization,X4 Firstlonization,Ion Firstlonization,A1 AtomicMass,A2  AtomicMass,B  AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,Ion AtomicMass,A1 Melting Point,A2 Melting Point,B Melting Point,X1 Melting Point,X2 Melting Point,X3 Melting Point,X4 Melting Point,Ion Melting Point,Without ion Final Energy(ev),With ion Final Energy(ev),Ion Energy(ev),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,Adsorption energy(ev)
34,-0.04627347715233628,-0.03353049129507387,0.076320520862037,0.2468178419527786,0.24816605426626487,0.23603968298504416,0.2409127445971979,8.985366608889577e-17,-0.044027672544902446,-0.036173486031732115,0.07475941206784455,0.22176808181784677,0.2224883780496895,0.2121453710065669,0.221135300827319,2.0491891547945741e-16,-0.0480650974048335,-0.027391779875001424,0.08351592704194945,0.2894843205826753,0.2920813293754259,0.2777188895771941,0.27630335693571356,-9.874388402730549e-16,0.05249301169585885,0.016322500844003284,-0.0826849811278331,-0.09697332609915776,-0.09793189469848304,-0.09181677143514684,-0.08462427141412189,-4.253402919890048e-17,-0.056249989255091504,-0.03597993348341122,0.07452691232941125,0.3321016958318255,0.3321043205999982,0.3179154895027678,0.3218627989228131,-2.3034241056813544e-17,-0.04015053438344198,-0.021137181953513284,0.0892553213005506,0.2777947547597532,0.28140801298012624,0.2678750932581273,0.25843798040968996,1.0069442008722142e-16,0.0409578869764045,0.01742952732489158,-0.08954618455496656,-0.3230006581651534,-0.3275843464418927,-0.313438615857919,-0.29973464059464666,-2.1501078533995011e-16,-0.045220911791035594,-0.035007479142733645,0.07529429372148469,0.23298991434164135,0.23392507325425846,0.22280300751563178,0.23018369008083997,2.2202270676303432e-16,0.05227495540534344,0.018173022505024325,-0.08946035231658034,0.24492633999967706,0.24696905727713556,0.24062825169825258,0.23989444713096905,5.105462984937108e-16,0.11558511830848602,0.10893661547561073,-6.993073073034158e-17,,,0.030902170955129597,,,,,,-0.3523397145404405,,-0.007725542688083661,,,,,,-0.34990186955881775,,0.030311699557289684,,,,,,,,,,,,,-0.09135481682908002,,,1.0,,-0.02703939961108798,,,,,,,,,,,,,0.037236572389404816,,,-0.3064386742744187,,-0.027243534424227504,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053252302462021534,,,,,,,,,,,,,,,,,,,,,,0.059851266623180875
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.34949996837531383,0.3388167502039108,0.03519897143283001,-0.026792052674082988,-0.030464914221211396,-8.612506178913029e-17,0.09304998650991042,3.25925880032709e-17,0.31633301434524685,0.3080770262061051,0.0358191010378837,-0.023684006522361054,-0.025868597259629346,0.008251040059717156,0.09701983199258417,3.3367948687296214e-17,0.3817938317853128,0.36760434056369107,0.031336516477183676,-0.03178253403674451,-0.037920621875295116,-0.014256648712805145,0.08474751411777558,-2.5786462826573403e-17,-0.37272951762727563,-0.35831010703817034,-0.03189607232862007,0.027267995843490912,0.037983046574134136,0.031625953895378936,-0.05574247714696192,5.5501920916359386e-18,0.4153153645240722,0.4095389295022307,0.035906577419676566,-0.026191495809303845,-0.0261963942434432,0.013646306285548974,0.1042797424662548,-1.5792988402266216e-17,0.3747274581719519,0.35729704283670627,0.025690001135875395,-0.035516550439355796,-0.04568373421404114,-0.0358350055896613,0.06386370844290175,-2.7836149424592847e-17,-0.38322059277001247,-0.36435074969856174,-0.008773763682450164,0.038899501213505154,0.05038735583890565,0.0460032533099685,-0.05496382518038071,4.525391221578232e-17,0.33424947004573957,0.3248645854034474,0.03561318542294341,-0.02488547901059068,-0.027576610971540058,0.005352209925230338,0.09580462245496207,5.256860014772997e-18,-0.4065186213624334,-0.3924214630300811,-0.008605393707143782,-0.01067501642211324,-0.022113445813917807,-0.015215287047213241,0.081937796143609,4.132926372757261e-17,-0.021075352899826722,-0.019833984689996455,8.419488662601861e-18,,,-0.26016260162601657,,,,,,0.0423897117357883,,-0.2601626016260166,,,,,,-0.05033887796903384,,-0.25519147629182637,,,,,,,,,,,,,-0.01361253092959305,,,-0.02703939961108798,,1.0,,,,,,,,,,,,,-0.026966998576631613,,,0.03577645163748831,,-0.22936086941112108,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0404504978649474,,,,,,,,,,,,,,,,,,,,,,0.00686384054821458
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,0.0024560820199455878,0.026419783952365983,-0.17109677410984173,0.018554342468514964,0.013744624544043075,0.07343866247976782,0.01577201310276466,-3.9706217909956325e-17,0.003754501036093326,0.027169162948893887,-0.20049160254417162,0.0029703556873045805,4.083341037440407e-05,0.0671047496505214,0.013793314525950716,1.3540578503367656e-17,0.00047394743538687256,0.025086978946306848,-0.010962566453052432,0.04462413896376137,0.03688753839946566,0.08275480524872242,0.01938637857849736,-8.635459600373497e-18,0.012117967817105743,-0.011417212410923075,0.03224151493854555,-0.07935559335733747,-0.06589601584485195,-0.11359237807279862,-0.004027058197934008,2.761448810239038e-17,-0.006691769430179384,0.01742340767215741,-0.20474963558981224,-0.010098449000756606,-0.010105082580325686,0.04788889882594527,0.02233887149391294,-4.568407672591978e-18,0.006594469518717064,0.029094094703225198,0.17974451297806615,0.08353672129980702,0.07118012905157602,0.10053794324734455,0.018999216455091446,-3.042721537067892e-17,-0.0046541409538469495,-0.02725896948244225,-0.5976132558726625,-0.0999019550932117,-0.08617138486351714,-0.10185567534467566,-0.02318673955981838,-1.55280567844274e-17,0.00310604697756542,0.02675376280404519,-0.19058106966646404,0.008437346602677257,0.004859430911103082,0.06915450257487107,0.014664641019077749,3.6741604358617116e-17,0.008071650795187731,-0.01605385370307738,-0.6009668291459866,0.060773551912080635,0.045502852535107115,0.0875953617929665,0.016311692955967717,3.427168053052647e-17,0.5552022200407685,0.5227921723972584,-3.594301340858932e-17,,,0.00674174964415791,,,,,,-0.10645173307682634,,-0.02696699857663162,,,,,,0.08007387107495367,,0.017634479705946112,,,,,,,,,,,,,-0.4952605565436485,,,0.037236572389404816,,-0.026966998576631613,,,,,,,,,,,,,1.0,,,-0.010713116973959361,,0.03025815352120102,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5094339622641509,,,,,,,,,,,,,,,,,,,,,,-0.0023793339111875802
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,0.11483280433109956,0.10167569240246714,0.0965440552474869,0.8048330323997662,0.8097845536151862,0.8081476471681786,0.7469133049841656,5.734984572359923e-17,0.11482136373215024,0.10614589973583052,0.09632460530558962,0.8301736274755814,0.8332319668186793,0.8316871732607642,0.7638835226733233,2.5253670845188987e-16,0.11010537835162805,0.08986912260703223,0.0962402322162454,0.7462686667711733,0.7537667159218263,0.7528371992102536,0.7029977565178616,-1.170134041827568e-15,-0.08372285856489617,-0.04873113031762923,-0.09642399596902541,-0.7217327323726639,-0.7317895147909307,-0.7255186612264277,-0.7016659947590543,1.6237197729466478e-16,0.11638305953862244,0.09608673479559529,0.09628552874960214,0.7727752153659606,0.7727819324733823,0.7801475608009897,0.7034952454739467,-1.271419843822055e-16,0.10485645368037712,0.08607223644544841,0.09263732690878565,0.6525807136752747,0.6623341664275804,0.6602625346063417,0.629218927704514,-9.217913185339566e-17,-0.0998394890151391,-0.07697372600282731,-0.07067209374353847,-0.5740040531558627,-0.5833907542169781,-0.5813962118147672,-0.553172138089571,-9.30845984738744e-17,0.11510260106245178,0.10424128512638432,0.09640838645699289,0.8209048671256313,0.8246278850583281,0.8231324269531842,0.7574934520838412,9.280671561258589e-17,-0.0938319911968219,-0.060996848856241376,-0.07039483162383815,0.7647886461914797,0.7729108355682591,0.7643593670763004,0.7176025723945629,1.0274634663559845e-16,-0.31975934410769563,-0.30122832872419325,1.1023515484914564e-16,,,-0.04372677424678544,,,,,,-0.33468152121218103,,-0.043726774246785276,,,,,,-0.33061797674391996,,-0.04258179267642516,,,,,,,,,,,,,-0.07820537681434113,,,-0.3064386742744187,,0.03577645163748831,,,,,,,,,,,,,-0.010713116973959361,,,1.0,,0.09685233886773563,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08817719386551143,,,,,,,,,,,,,,,,,,,,,,-0.08108712944925946
53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,0.7855373427500026,0.7854849208744418,0.04711658873389962,0.11377447988537401,0.11106334317052441,0.10737160305421996,0.0007335327423528463,1.5582693471381404e-17,0.82336673733501,0.8233653490086025,0.04593211450616259,0.11300976035905023,0.1113879621628404,0.10906160847592922,0.000973235991807722,1.0014426720534298e-17,0.6948043668951286,0.6939127343598281,0.05274141597692987,0.1130049407016283,0.10847554812055012,0.10237813937779841,7.20799039966941e-17,5.087215947913796e-18,-0.4027700484544578,-0.392701265511755,-0.05207314968964504,-0.11193153192992764,-0.10343022175317657,-0.10846129238943406,-0.015064087560898918,1.845202553408746e-18,0.7271926070174325,0.7324914972036171,0.04575651179580892,0.10593376984396585,0.105930149977475,0.0973908114120379,-0.007512551591040173,-3.6736029940713154e-18,0.6611720846745589,0.6551095517223917,0.057650612923808964,0.10896971139495647,0.10120098379514826,0.09558121972216635,0.003385411559875242,3.180125845552743e-17,-0.594513201030143,-0.586556987294756,-0.06063843863029696,-0.10364461829942632,-0.09473918729038953,-0.08602917478974424,-0.001041789047142903,-1.8409742597515864e-17,0.8064004108258819,0.806384020628742,0.04633686982516889,0.11329680968070478,0.11130459325612618,0.10836540847450342,0.000744939205338769,2.6482734277391046e-17,-0.48249565773366315,-0.47561816166282755,-0.06060666120071602,0.10927276416938399,0.0994330833492866,0.10528912462577819,0.002763458116349448,4.538419701183809e-17,-0.05046863233992119,-0.04763936998870892,-1.3115883571127556e-17,,,-0.25021185753940495,,,,,,-0.05559324913586504,,-0.2502118575394051,,,,,,-0.011172348027059182,,-0.24413229264024608,,,,,,,,,,,,,-0.061095423654103025,,,-0.027243534424227504,,-0.22936086941112108,,,,,,,,,,,,,0.03025815352120102,,,0.09685233886773563,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03025815352120102,,,,,,,,,,,,,,,,,,,,,,-0.07115590038496789
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
