,A1 NumberofProtons,A2 NumberofProtons,B NumberofProtons,X1 NumberofProtons,X2 NumberofProtons,X3 NumberofProtons,X4 NumberofProtons,Ion NumberofProtons,A1 NumberofNeutrons,A2 NumberofNeutrons,B NumberofNeutrons,X1 NumberofNeutrons,X2 NumberofNeutrons,X3 NumberofNeutrons,X4 NumberofNeutrons,Ion NumberofNeutrons,A1 Number of Shells,A2 Number of Shells,B Number of Shells,X1 Number of Shells,X2 Number of Shells,X3 Number of Shells,X4 Number of Shells,Ion Number of Shells,A1 Specific Heat,A2 Specific Heat,B Specific Heat,X1 Specific Heat,X2 Specific Heat,X3 Specific Heat,X4 Specific Heat,Ion Specific Heat,A1 Density,A2 Density,B Density,X1 Density,X2 Density,X3 Density,X4 Density,Ion Density,A1 AtomicRadius,A2 AtomicRadius,B AtomicRadius,X1 AtomicRadius,X2 AtomicRadius,X3 AtomicRadius,X4 AtomicRadius,Ion AtomicRadius,A1 Firstlonization,A2 Firstlonization,B Firstlonization,X1 Firstlonization,X2 Firstlonization,X3 Firstlonization,X4 Firstlonization,Ion Firstlonization,A1 AtomicMass,A2  AtomicMass,B  AtomicMass,X1 AtomicMass,X2 AtomicMass,X3 AtomicMass,X4 AtomicMass,Ion AtomicMass,A1 Melting Point,A2 Melting Point,B Melting Point,X1 Melting Point,X2 Melting Point,X3 Melting Point,X4 Melting Point,Ion Melting Point,Adsorption energy(ev)
Ion AtomicMass,-2.2321183153883876e-16,-1.9297890287887555e-16,-7.692412336999487e-17,2.2626709784164798e-17,1.1363444661685865e-16,2.4637778699913792e-17,4.460583563137199e-17,0.9975750439638131,-2.0270993139322268e-16,2.0663148534281175e-16,2.0156596671414177e-16,2.3051878367843007e-16,2.779093369869006e-16,-3.2397031426507865e-16,-6.409613211972652e-19,0.9981483308464242,-4.851029605854887e-17,-5.799303115958196e-16,2.489331025380996e-16,-6.078949918501554e-16,-8.15716952473855e-16,-2.8354616530002514e-16,4.575046918771358e-16,0.8544746355264878,-1.0191735324052177e-16,-3.40595146757201e-17,5.647985242908556e-16,4.003028507565119e-16,-8.716806301282367e-17,1.6402019605584515e-16,7.250290698337251e-16,-0.7021626027741337,-3.238216741044347e-17,2.8669538186341493e-16,5.33245735767916e-16,-6.577036032234239e-17,5.562713583538797e-18,-1.5641781072845964e-16,-1.168967111594901e-16,0.8239341135742889,1.5830821614614575e-16,3.4005504700092247e-17,8.87162733276519e-16,-1.4311704168378765e-16,1.4289375541658318e-16,-6.106344222271499e-16,-4.2136608983931666e-17,0.08192569593674827,-5.551966506018579e-16,-1.7162518014191216e-15,1.897213884175864e-15,-3.174138154709887e-16,-2.0707807542402083e-16,-2.2159042066431845e-16,7.764072807414651e-16,-0.03212537633425994,-2.371188140386922e-16,6.866492983882376e-17,5.85425473810272e-16,-5.41194177216248e-17,-2.0190691638084094e-16,1.8991500130307285e-17,4.288247506085579e-16,1.0,5.945101783629871e-16,-5.699095840612864e-17,1.0286270326491198e-15,-2.545728691891194e-16,-7.859186845418925e-17,-1.2061797583380734e-16,1.0949691821704643e-16,0.3147820438865514,-0.10995639005441511
A1 Melting Point,-0.8533679144476842,-0.8331642782616605,-0.0647603165962549,-0.0531934523499884,-0.056132131323053544,-0.10149286483796685,-0.047765335464280814,4.936960770840088e-16,-0.8002228430472094,-0.7872439775486086,-0.06463999527716821,-0.05514154536530628,-0.05690547305251161,-0.10433302493967243,-0.047366464909329345,6.321038328253726e-16,-0.9371337151371841,-0.9043578557311844,-0.0644124674450663,-0.048756910983556806,-0.053581081937440704,-0.09458191445884918,-0.04738234214158971,5.419760809601912e-16,0.9870272837378165,0.9339684625927436,0.06455464561063594,0.05183366229059246,0.0602479839326294,0.09998782697676029,0.06184466001332177,3.331538214502598e-17,-0.851994999238433,-0.8340015369776601,-0.06461768905886427,-0.048414949629302324,-0.04841884855402661,-0.09279447140563436,-0.036371028084661756,6.845327806845058e-16,-0.8991147699053997,-0.8674981083452123,-0.06182932540649932,-0.04323925310595509,-0.0510681237078375,-0.08549952393312622,-0.04978028390085651,3.3125540238473305e-16,0.9327411615673213,0.8939041249605685,0.046753345566535376,0.03707013078878863,0.04577259917888675,0.07465185404272678,0.04553250954179773,-7.003543488275678e-16,-0.8241777652976162,-0.8080704864896702,-0.06468711528784599,-0.054380682547154224,-0.05654623481151572,-0.10321639138636649,-0.04737191479070296,5.945101783629871e-16,1.0,0.9528379887264331,0.04656477886831433,-0.05836003908858931,-0.06739329758522265,-0.09760129851061551,-0.05049938687775434,4.934753108289624e-16,-0.11801618733733549
A2 Melting Point,-0.8172540268813757,-0.8513083709700006,-0.03837085710136568,-0.0430075321145831,-0.04547347808455459,-0.08740272396324007,-0.026397632941114513,-8.730700801473257e-17,-0.7664912354953618,-0.7998619181982399,-0.03766697109016246,-0.04391617291697241,-0.04539376336318296,-0.08937000092231709,-0.02576194082626356,1.5176823593528282e-18,-0.8971932194038807,-0.934630960444115,-0.041554505852301506,-0.04066591988753634,-0.04472758687897008,-0.08238968068349181,-0.026960369248863397,-2.33217075788983e-17,0.9372206176434491,0.9859389320816112,0.04119370780508421,0.03865353998075564,0.04567931593276307,0.08225412467957328,0.03395390485050232,5.712639750823017e-17,-0.8104573295133258,-0.8488626090233315,-0.03756184469491507,-0.041515275139897875,-0.04151856702074245,-0.08248777942347646,-0.020480503368047846,-3.105214345259507e-16,-0.8659721518199684,-0.8985736349313137,-0.04393890537313272,-0.03635857535934965,-0.04295546990390974,-0.074308058585591,-0.02894631309774395,-8.384890728211228e-17,0.8973266750683505,0.9318386488925346,0.043054872685621595,0.03287186352807138,0.04023093617370732,0.06628912962459994,0.027410528929377283,1.2509462081202463e-17,-0.7893816832504668,-0.8229761828841462,-0.03790853940462832,-0.04359391680432498,-0.045409295971124426,-0.08863258001957593,-0.02592777147919845,-5.699095840612864e-17,0.9528379887264331,1.0,0.043003937956624244,-0.048482088331132774,-0.056088358191661976,-0.08399351432481661,-0.02838958344877865,-2.476290726693998e-16,-0.11576319643179299
B Melting Point,-0.050545533253913824,-0.07666655055673564,-0.6846645670417267,-0.11492258527745323,-0.11928382532638004,-0.15731027273854048,-0.13586426086544534,9.291610165492933e-16,-0.04843812937037681,-0.07983675292639009,-0.6625562402036689,-0.10270280199397323,-0.1052677048161053,-0.15103106175826034,-0.1386954734163873,1.053647427109278e-15,-0.053775743789774295,-0.06783508444134866,-0.7926377966993975,-0.1338900790720259,-0.14128694314274914,-0.16575672540382708,-0.12886465055212562,8.168347574036875e-16,0.03938887613215489,0.030960249610250044,0.7794823466931754,0.14068511501172448,0.15338115976240424,0.160111562996901,0.10091293242359423,-7.066352915676466e-16,-0.03831499126037731,-0.06927274120904092,-0.6592931091666399,-0.09735939138261586,-0.09736510803838973,-0.1473648286380443,-0.14311821304805006,1.727122799765745e-15,-0.06167169145978628,-0.06900407763714543,-0.8942769409227067,-0.15447120507317016,-0.16677533854066284,-0.17009495170727254,-0.1087407558434272,1.7274671443969167e-16,0.06135899993649905,0.06164766590959687,0.9999912253600727,0.1641224220856954,0.17803883201884751,0.17105988231806088,0.09882578708902771,-8.268641555979558e-16,-0.049366531888896524,-0.07853458484209518,-0.6700915387064307,-0.10718362812769937,-0.11035688013591742,-0.15340590696786405,-0.13788432186502014,1.0286270326491198e-15,0.04656477886831433,0.043003937956624244,1.0,-0.14158795643853914,-0.15484533389822122,-0.16505396713639642,-0.12650777002982874,1.0907208371464007e-15,0.02252461917534118
X1 Melting Point,0.08630476929042129,0.09638728960715424,0.11911413212694426,0.9800765772688261,0.9768552594289983,0.946463177666798,0.8033695670547328,-1.3850536922319952e-16,0.08947825683585772,0.10220264358930788,0.1165969952546333,0.9616762710067808,0.9596974294166802,0.9309012277829352,0.7858902750164838,-3.6960682781052053e-16,0.07755068165108524,0.08245051263304637,0.1307764987835457,0.9944837203667024,0.9890814186604152,0.9580635862482614,0.8216323678919341,-8.393298000564528e-17,-0.05087414415029898,-0.03462126682555332,-0.12942286023313618,-0.9592061324694369,-0.9452394307032567,-0.9204704978611569,-0.7944843563319294,8.952285809597854e-17,0.08502974203296197,0.0866516345090822,0.11622240585461133,0.9227875686483308,0.9227832787623743,0.8983172314794373,0.7561889481281463,-1.6763369160722844e-16,0.07142077204156971,0.08109974632628825,0.14023345090662823,0.9763378694152112,0.9653208555227735,0.937309173912125,0.8149434184735728,2.1054684492712512e-16,-0.06503696398629027,-0.07061557981891485,-0.14171416034274056,-0.9502898682467075,-0.9368608999624771,-0.9102817855189106,-0.7953976245682391,7.715883942907378e-17,0.08813796301717526,0.09964709725729827,0.11745904518949256,0.9688107978130841,0.9664126571278632,0.9369670239735148,0.7924694559361906,-2.545728691891194e-16,-0.05836003908858931,-0.048482088331132774,-0.14158795643853914,1.0,0.9807281177651104,0.959080889915431,0.8228398379007751,-2.2915211591958245e-16,0.18617185179488907
X2 Melting Point,0.08119204735645236,0.08992048109926093,0.149381680369867,0.9646617473920209,0.9733611525833341,0.9639108383312285,0.8416451646716834,-1.3289695006434562e-16,0.0812997863327381,0.09284380466790239,0.1471573947278024,0.948408600949529,0.9535620996302361,0.9472445502880413,0.8247831597584673,-2.724851676853374e-16,0.07949929014688017,0.08285356012705547,0.1590108932963212,0.9756952625146234,0.9900478508835125,0.9773086681897128,0.8581335881001718,1.2855084551218387e-17,-0.06077567837664011,-0.04317475748859388,-0.1579692931369302,-0.9367320712156134,-0.9578688653912188,-0.9318475939717045,-0.8300205499871872,7.835333755696723e-17,0.07353825804501317,0.07373149844233078,0.14682309877158758,0.9115903985856288,0.9116020087636202,0.9186915068618666,0.7926299537078995,-2.2215656614734348e-17,0.07899833436230451,0.08728887860895546,0.16510015627925428,0.9530677555549328,0.9747615153122554,0.9559902275045263,0.847989354412062,1.4395527127986064e-16,-0.07621958635177811,-0.0804514403026288,-0.15509321682756502,-0.9253642289992919,-0.9487913585503284,-0.9305965217035598,-0.8250763878584704,1.4682734694080692e-16,0.08121940822594571,0.09146872424565934,0.14792356870724907,0.9547800174471313,0.961147291122276,0.9537953549752728,0.8311365094636042,-7.859186845418925e-17,-0.06739329758522265,-0.056088358191661976,-0.15484533389822122,0.9807281177651104,1.0,0.9768257884885145,0.8598595044502129,-1.827552307646371e-16,0.18534005483484672
X3 Melting Point,0.10253635824072403,0.10724172187335751,0.12358154567105616,0.933023002273702,0.9411278641982769,0.9871342654943184,0.8383039364467797,-5.472111194389114e-17,0.0995695479785739,0.10700718188689701,0.12022488928003176,0.9159585183597899,0.9207534287869847,0.9711076908680008,0.8204270153355503,-2.7117261401489436e-16,0.10681597557052196,0.106538367528762,0.1396739936022288,0.9461038202054072,0.9594955326481979,0.9988707629044281,0.8564570906547038,-9.487934560613114e-17,-0.0891786564217404,-0.06970245141289613,-0.1377453886024459,-0.904676058995812,-0.9241909470210351,-0.9597393097220335,-0.8410627056482014,2.959413928508396e-17,0.08830264592822096,0.08490592960388431,0.11972799311035708,0.8833203481908692,0.8833311794001907,0.9369626912324583,0.7820987887827348,-1.2745317787328725e-16,0.11130001668237399,0.1160518202727122,0.154096898662532,0.9259077214229775,0.946097002264035,0.9768228459197197,0.8520659902380803,-2.9667405695101405e-17,-0.11089477177458024,-0.11200666753326978,-0.16511329925559695,-0.9014673631484303,-0.9232656030549774,-0.948318469546342,-0.8294399678596877,3.600363272815073e-16,0.1008187777257322,0.10699604880366688,0.12137092156342977,0.9226592191259699,0.9285869341315246,0.9773575406364858,0.8270384519632472,-1.2061797583380734e-16,-0.09760129851061551,-0.08399351432481661,-0.16505396713639642,0.959080889915431,0.9768257884885145,1.0,0.8601247132699366,-2.4786103346968785e-16,0.1918451451926856
X4 Melting Point,0.04608557115242079,0.0452925081707881,0.1410697800952933,0.806118399533872,0.8198644261592845,0.8533516701834968,0.986972594101158,5.4021784557436114e-17,0.043140066051139014,0.04570147363915294,0.13977863840654733,0.7949738058467317,0.8031598147050332,0.8401644795488928,0.9714575340480086,-1.2913808628312946e-16,0.04835133652338458,0.04135986318661408,0.14582615141222824,0.8113658811968004,0.8340700537926563,0.8627142961177364,0.9987691882042082,1.9328775591293462e-16,-0.04773314032371613,-0.019447374961845388,-0.14541191831952277,-0.7651706989467697,-0.8016891900827388,-0.8082542860264051,-0.9547311182485493,1.5035529719472e-17,0.05481488351177116,0.0450210177598899,0.1395805383493408,0.7708947310327546,0.7709131323091489,0.822249308548464,0.9373340144804106,1.4209631156474639e-16,0.04443481278780007,0.04336432283239828,0.14656760274095815,0.7841165122518498,0.8198852828589167,0.8368963646457886,0.9745035073802519,3.415704051904356e-16,-0.04488624148804335,-0.03941703902425746,-0.12681964135392518,-0.759275842310203,-0.7987163451080619,-0.8138631311774871,-0.9419987011143265,-2.0650079185270406e-16,0.04476175964491089,0.04578462037906497,0.1402288249113632,0.7995237745540749,0.8096108285025677,0.8455187031738411,0.9774356266239782,1.0949691821704643e-16,-0.05049938687775434,-0.02838958344877865,-0.12650777002982874,0.8228398379007751,0.8598595044502129,0.8601247132699366,1.0,4.705865354248844e-17,0.18887508801733338
Ion Melting Point,-1.9023859245401825e-16,-2.390628822555244e-16,3.0722395461743445e-17,1.6521771819947813e-16,2.955626533153395e-16,8.333377384419205e-17,5.541991153837551e-17,0.34534523110824883,-1.0085101383375284e-16,3.6415149267678283e-16,4.081821405013434e-16,3.104210415457639e-16,3.9816361394166523e-16,-3.6229988309692194e-16,-7.286755409386168e-18,0.28434060768275754,-3.2176385913839704e-17,-5.156561662209824e-16,4.3590918137316385e-17,-7.404810821197895e-16,-8.540215181632702e-16,-3.31308186508743e-17,3.3286228026365204e-16,0.4817945078925886,3.86588617001445e-17,1.090922845884458e-16,6.302646984734963e-16,1.8917178991212516e-16,3.7284158786015195e-16,4.603975370650263e-16,7.564365571463466e-16,-0.2131933430145368,1.158469913403961e-17,5.00756469110552e-16,3.823760883700262e-16,-9.942398778133661e-17,-2.0290778610029212e-17,-8.898578573865687e-17,-6.407466128944948e-17,0.3895328180400526,4.444962740953101e-16,1.823721061352708e-16,1.2360550923145454e-15,-2.896458710688881e-16,3.70849282133279e-17,-8.356967537711181e-16,-3.7804556132952084e-16,0.24798498896650223,-7.965156263928318e-17,-1.693950484264724e-15,2.2782734753433466e-15,-3.824581479064388e-16,-1.2008311622492805e-16,-1.1011788353925126e-16,8.816943254704528e-16,-0.4390047446741294,-4.96847947210253e-17,-4.0969527703931054e-17,5.118461873590735e-16,-6.5481735317539134e-18,-1.5578349446194458e-16,9.62817244740509e-17,4.762099740950953e-16,0.3147820438865514,4.934753108289624e-16,-2.476290726693998e-16,1.0907208371464007e-15,-2.2915211591958245e-16,-1.827552307646371e-16,-2.4786103346968785e-16,4.705865354248844e-17,1.0,-0.03149145065734209
Adsorption energy(ev),0.12439852540078414,0.13370350674377257,0.0037400444602255284,0.16976040977951398,0.1699406653282489,0.17767171764670764,0.1675899767940577,-0.10095181719455544,0.12211043229115415,0.13315864039945693,0.004767875792246721,0.1618350846902721,0.16191683654968433,0.16893464460226226,0.1552746372107547,-0.11853569576976294,0.12568190049907954,0.1315990948397062,-0.0018248998054995926,0.1801837751530602,0.18054908945163278,0.18977006208070601,0.18671553720993173,0.05055374504645684,-0.1118315590483442,-0.10610035824234636,0.001088706363946479,-0.18998400121736558,-0.19005156906181936,-0.20161653068820767,-0.20523207257470702,-0.0024975990634861227,0.12246448591369266,0.12833923620844392,0.004916930954986432,0.14836481284505862,0.14836495726022492,0.15514690662894687,0.14088287450684348,-0.14404922650989122,0.11944194079821112,0.12677967751319308,-0.008378001984275914,0.19051606810724214,0.19093879490348017,0.20282009577048993,0.21093251086067621,0.25699941480075966,-0.11804660948585144,-0.12284875426801929,0.022414287103095235,-0.19062817085680647,-0.19098599857306994,-0.2040715894894681,-0.21811975691043192,-0.2631324473434335,0.12319125185105317,0.13344689050969288,0.004421115623581209,0.16468068476945205,0.16479418144243982,0.1720521853908134,0.15962901984263386,-0.10995639005441511,-0.11801618733733549,-0.11576319643179299,0.02252461917534118,0.18617185179488907,0.18534005483484672,0.1918451451926856,0.18887508801733338,-0.03149145065734209,1.0
